insert_time,exchange_name,currency_name,price
1.51E+12,GDAX,BTC-USD,15750
1.51E+12,GDAX,BTC-USD,15748.89
1.51E+12,GDAX,BTC-USD,15741.67
1.51E+12,GDAX,BTC-USD,15741.67
1.51E+12,GDAX,BTC-USD,15739.99
1.51E+12,GDAX,BTC-USD,15740
1.51E+12,GDAX,BTC-USD,15730
1.51E+12,GDAX,BTC-USD,15725
1.51E+12,GDAX,BTC-USD,15724
1.51E+12,GDAX,BTC-USD,15725
1.51E+12,GDAX,BTC-USD,15725
1.51E+12,GDAX,BTC-USD,15725
1.51E+12,GDAX,BTC-USD,15725
1.51E+12,GDAX,BTC-USD,15725
1.51E+12,GDAX,BTC-USD,15720.06
1.51E+12,GDAX,BTC-USD,15741.66
1.51E+12,GDAX,BTC-USD,15748.99
1.51E+12,GDAX,BTC-USD,15748.99
1.51E+12,GDAX,BTC-USD,15748.99
1.51E+12,GDAX,BTC-USD,15739.43
1.51E+12,GDAX,BTC-USD,15720
1.51E+12,GDAX,BTC-USD,15720
1.51E+12,GDAX,BTC-USD,15720
1.51E+12,GDAX,BTC-USD,15720
1.51E+12,GDAX,BTC-USD,15703.94
1.51E+12,GDAX,BTC-USD,15670.02
1.51E+12,GDAX,BTC-USD,15670.01
1.51E+12,GDAX,BTC-USD,15670.02
1.51E+12,GDAX,BTC-USD,15670.02
1.51E+12,GDAX,BTC-USD,15670.02
1.51E+12,GDAX,BTC-USD,15670.01
1.51E+12,GDAX,BTC-USD,15678.37
1.51E+12,GDAX,BTC-USD,15712.5
1.51E+12,GDAX,BTC-USD,15720.51
1.51E+12,GDAX,BTC-USD,15720.78
1.51E+12,GDAX,BTC-USD,15720.79
1.51E+12,GDAX,BTC-USD,15720.79
1.51E+12,GDAX,BTC-USD,15720.79
1.51E+12,GDAX,BTC-USD,15699.99
1.51E+12,GDAX,BTC-USD,15690.01
1.51E+12,GDAX,BTC-USD,15690.01
1.51E+12,GDAX,BTC-USD,15690.01
1.51E+12,GDAX,BTC-USD,15690
1.51E+12,GDAX,BTC-USD,15705.02
1.51E+12,GDAX,BTC-USD,15705.02
1.51E+12,GDAX,BTC-USD,15723.01
1.51E+12,GDAX,BTC-USD,15741.99
1.51E+12,GDAX,BTC-USD,15760.96
1.51E+12,GDAX,BTC-USD,15760.99
1.51E+12,GDAX,BTC-USD,15761
1.51E+12,GDAX,BTC-USD,15750
1.51E+12,GDAX,BTC-USD,15747
1.51E+12,GDAX,BTC-USD,15747
1.51E+12,GDAX,BTC-USD,15747
1.51E+12,GDAX,BTC-USD,15742
1.51E+12,GDAX,BTC-USD,15738.88
1.51E+12,GDAX,BTC-USD,15738.88
1.51E+12,GDAX,BTC-USD,15727.53
1.51E+12,GDAX,BTC-USD,15727
1.51E+12,GDAX,BTC-USD,15727
1.51E+12,GDAX,BTC-USD,15723.01
1.51E+12,GDAX,BTC-USD,15721
1.51E+12,GDAX,BTC-USD,15714
1.51E+12,GDAX,BTC-USD,15700
1.51E+12,GDAX,BTC-USD,15696
1.51E+12,GDAX,BTC-USD,15696
1.51E+12,GDAX,BTC-USD,15696
1.51E+12,GDAX,BTC-USD,15696
1.51E+12,GDAX,BTC-USD,15690
1.51E+12,GDAX,BTC-USD,15690
1.51E+12,GDAX,BTC-USD,15690
1.51E+12,GDAX,BTC-USD,15689.24
1.51E+12,GDAX,BTC-USD,15687
1.51E+12,GDAX,BTC-USD,15686.99
1.51E+12,GDAX,BTC-USD,15686.99
1.51E+12,GDAX,BTC-USD,15687
1.51E+12,GDAX,BTC-USD,15675
1.51E+12,GDAX,BTC-USD,15675
1.51E+12,GDAX,BTC-USD,15672
1.51E+12,GDAX,BTC-USD,15672
1.51E+12,GDAX,BTC-USD,15672
1.51E+12,GDAX,BTC-USD,15661
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15659.99
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15659.98
1.51E+12,GDAX,BTC-USD,15659.98
1.51E+12,GDAX,BTC-USD,15653.8
1.51E+12,GDAX,BTC-USD,15650
1.51E+12,GDAX,BTC-USD,15649.92
1.51E+12,GDAX,BTC-USD,15629.99
1.51E+12,GDAX,BTC-USD,15635.34
1.51E+12,GDAX,BTC-USD,15627.28
1.51E+12,GDAX,BTC-USD,15627.28
1.51E+12,GDAX,BTC-USD,15627.27
1.51E+12,GDAX,BTC-USD,15628.24
1.51E+12,GDAX,BTC-USD,15628.25
1.51E+12,GDAX,BTC-USD,15628.24
1.51E+12,GDAX,BTC-USD,15628.27
1.51E+12,GDAX,BTC-USD,15650.2
1.51E+12,GDAX,BTC-USD,15658.65
1.51E+12,GDAX,BTC-USD,15650.02
1.51E+12,GDAX,BTC-USD,15659.38
1.51E+12,GDAX,BTC-USD,15671.59
1.51E+12,GDAX,BTC-USD,15657.45
1.51E+12,GDAX,BTC-USD,15650
1.51E+12,GDAX,BTC-USD,15638.9
1.51E+12,GDAX,BTC-USD,15649.44
1.51E+12,GDAX,BTC-USD,15649.09
1.51E+12,GDAX,BTC-USD,15616.01
1.51E+12,GDAX,BTC-USD,15613
1.51E+12,GDAX,BTC-USD,15604
1.51E+12,GDAX,BTC-USD,15590.49
1.51E+12,GDAX,BTC-USD,15590.49
1.51E+12,GDAX,BTC-USD,15590.49
1.51E+12,GDAX,BTC-USD,15590.49
1.51E+12,GDAX,BTC-USD,15590.49
1.51E+12,GDAX,BTC-USD,15590.49
1.51E+12,GDAX,BTC-USD,15583.34
1.51E+12,GDAX,BTC-USD,15583.34
1.51E+12,GDAX,BTC-USD,15574.99
1.51E+12,GDAX,BTC-USD,15590.49
1.51E+12,GDAX,BTC-USD,15599.99
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15590.49
1.51E+12,GDAX,BTC-USD,15566.41
1.51E+12,GDAX,BTC-USD,15561
1.51E+12,GDAX,BTC-USD,15551.05
1.51E+12,GDAX,BTC-USD,15551.01
1.51E+12,GDAX,BTC-USD,15551
1.51E+12,GDAX,BTC-USD,15551.01
1.51E+12,GDAX,BTC-USD,15551.01
1.51E+12,GDAX,BTC-USD,15561.42
1.51E+12,GDAX,BTC-USD,15561.42
1.51E+12,GDAX,BTC-USD,15561.42
1.51E+12,GDAX,BTC-USD,15561.5
1.51E+12,GDAX,BTC-USD,15561.5
1.51E+12,GDAX,BTC-USD,15561.49
1.51E+12,GDAX,BTC-USD,15561.5
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15561.42
1.51E+12,GDAX,BTC-USD,15561.42
1.51E+12,GDAX,BTC-USD,15561.42
1.51E+12,GDAX,BTC-USD,15561.42
1.51E+12,GDAX,BTC-USD,15561.42
1.51E+12,GDAX,BTC-USD,15561.42
1.51E+12,GDAX,BTC-USD,15561.42
1.51E+12,GDAX,BTC-USD,15561.4
1.51E+12,GDAX,BTC-USD,15561.41
1.51E+12,GDAX,BTC-USD,15517.06
1.51E+12,GDAX,BTC-USD,15528.89
1.51E+12,GDAX,BTC-USD,15528.89
1.51E+12,GDAX,BTC-USD,15528.88
1.51E+12,GDAX,BTC-USD,15528.89
1.51E+12,GDAX,BTC-USD,15528.89
1.51E+12,GDAX,BTC-USD,15516.67
1.51E+12,GDAX,BTC-USD,15506.55
1.51E+12,GDAX,BTC-USD,15516.67
1.51E+12,GDAX,BTC-USD,15506.1
1.51E+12,GDAX,BTC-USD,15516.67
1.51E+12,GDAX,BTC-USD,15516.67
1.51E+12,GDAX,BTC-USD,15518.99
1.51E+12,GDAX,BTC-USD,15550.45
1.51E+12,GDAX,BTC-USD,15550.44
1.51E+12,GDAX,BTC-USD,15550
1.51E+12,GDAX,BTC-USD,15583.32
1.51E+12,GDAX,BTC-USD,15550
1.51E+12,GDAX,BTC-USD,15592.1
1.51E+12,GDAX,BTC-USD,15599
1.51E+12,GDAX,BTC-USD,15600.01
1.51E+12,GDAX,BTC-USD,15604.92
1.51E+12,GDAX,BTC-USD,15604.93
1.51E+12,GDAX,BTC-USD,15615.01
1.51E+12,GDAX,BTC-USD,15616.01
1.51E+12,GDAX,BTC-USD,15616.01
1.51E+12,GDAX,BTC-USD,15616.01
1.51E+12,GDAX,BTC-USD,15616.01
1.51E+12,GDAX,BTC-USD,15616.01
1.51E+12,GDAX,BTC-USD,15616
1.51E+12,GDAX,BTC-USD,15616.01
1.51E+12,GDAX,BTC-USD,15616.01
1.51E+12,GDAX,BTC-USD,15616
1.51E+12,GDAX,BTC-USD,15616.01
1.51E+12,GDAX,BTC-USD,15616.66
1.51E+12,GDAX,BTC-USD,15616.67
1.51E+12,GDAX,BTC-USD,15616.67
1.51E+12,GDAX,BTC-USD,15620
1.51E+12,GDAX,BTC-USD,15640
1.51E+12,GDAX,BTC-USD,15645.21
1.51E+12,GDAX,BTC-USD,15645.2
1.51E+12,GDAX,BTC-USD,15645.21
1.51E+12,GDAX,BTC-USD,15645.21
1.51E+12,GDAX,BTC-USD,15645.21
1.51E+12,GDAX,BTC-USD,15645.21
1.51E+12,GDAX,BTC-USD,15645.2
1.51E+12,GDAX,BTC-USD,15645.21
1.51E+12,GDAX,BTC-USD,15645.21
1.51E+12,GDAX,BTC-USD,15645.2
1.51E+12,GDAX,BTC-USD,15645.21
1.51E+12,GDAX,BTC-USD,15645.21
1.51E+12,GDAX,BTC-USD,15674.95
1.51E+12,GDAX,BTC-USD,15680
1.51E+12,GDAX,BTC-USD,15697.03
1.51E+12,GDAX,BTC-USD,15701.82
1.51E+12,GDAX,BTC-USD,15705.41
1.51E+12,GDAX,BTC-USD,15683.33
1.51E+12,GDAX,BTC-USD,15662.6
1.51E+12,GDAX,BTC-USD,15684.56
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15599.99
1.51E+12,GDAX,BTC-USD,15598.75
1.51E+12,GDAX,BTC-USD,15598.75
1.51E+12,GDAX,BTC-USD,15598.75
1.51E+12,GDAX,BTC-USD,15598.75
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15595
1.51E+12,GDAX,BTC-USD,15590.16
1.51E+12,GDAX,BTC-USD,15590
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15584.85
1.51E+12,GDAX,BTC-USD,15590
1.51E+12,GDAX,BTC-USD,15592.52
1.51E+12,GDAX,BTC-USD,15593.08
1.51E+12,GDAX,BTC-USD,15593.45
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15597.99
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15587.99
1.51E+12,GDAX,BTC-USD,15588
1.51E+12,GDAX,BTC-USD,15587.99
1.51E+12,GDAX,BTC-USD,15588
1.51E+12,GDAX,BTC-USD,15587.99
1.51E+12,GDAX,BTC-USD,15588
1.51E+12,GDAX,BTC-USD,15588
1.51E+12,GDAX,BTC-USD,15588
1.51E+12,GDAX,BTC-USD,15567.02
1.51E+12,GDAX,BTC-USD,15567.02
1.51E+12,GDAX,BTC-USD,15549.97
1.51E+12,GDAX,BTC-USD,15549.97
1.51E+12,GDAX,BTC-USD,15549.97
1.51E+12,GDAX,BTC-USD,15549.97
1.51E+12,GDAX,BTC-USD,15549.97
1.51E+12,GDAX,BTC-USD,15549.97
1.51E+12,GDAX,BTC-USD,15529.3
1.51E+12,GDAX,BTC-USD,15549.92
1.51E+12,GDAX,BTC-USD,15549.96
1.51E+12,GDAX,BTC-USD,15525.02
1.51E+12,GDAX,BTC-USD,15501.02
1.51E+12,GDAX,BTC-USD,15567.01
1.51E+12,GDAX,BTC-USD,15567.56
1.51E+12,GDAX,BTC-USD,15569.63
1.51E+12,GDAX,BTC-USD,15564.42
1.51E+12,GDAX,BTC-USD,15580
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15611.49
1.51E+12,GDAX,BTC-USD,15611.49
1.51E+12,GDAX,BTC-USD,15629.97
1.51E+12,GDAX,BTC-USD,15629.99
1.51E+12,GDAX,BTC-USD,15630
1.51E+12,GDAX,BTC-USD,15630
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15599.99
1.51E+12,GDAX,BTC-USD,15592.4
1.51E+12,GDAX,BTC-USD,15580.09
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15541
1.51E+12,GDAX,BTC-USD,15541
1.51E+12,GDAX,BTC-USD,15541.01
1.51E+12,GDAX,BTC-USD,15541.01
1.51E+12,GDAX,BTC-USD,15541.01
1.51E+12,GDAX,BTC-USD,15541.02
1.51E+12,GDAX,BTC-USD,15541.01
1.51E+12,GDAX,BTC-USD,15541
1.51E+12,GDAX,BTC-USD,15549.01
1.51E+12,GDAX,BTC-USD,15550
1.51E+12,GDAX,BTC-USD,15569.73
1.51E+12,GDAX,BTC-USD,15569.73
1.51E+12,GDAX,BTC-USD,15569.73
1.51E+12,GDAX,BTC-USD,15569.73
1.51E+12,GDAX,BTC-USD,15569.73
1.51E+12,GDAX,BTC-USD,15569.94
1.51E+12,GDAX,BTC-USD,15570.21
1.51E+12,GDAX,BTC-USD,15570.21
1.51E+12,GDAX,BTC-USD,15576.22
1.51E+12,GDAX,BTC-USD,15606.3
1.51E+12,GDAX,BTC-USD,15606.33
1.51E+12,GDAX,BTC-USD,15606.33
1.51E+12,GDAX,BTC-USD,15589.63
1.51E+12,GDAX,BTC-USD,15590.02
1.51E+12,GDAX,BTC-USD,15636.24
1.51E+12,GDAX,BTC-USD,15608.84
1.51E+12,GDAX,BTC-USD,15656.6
1.51E+12,GDAX,BTC-USD,15650.72
1.51E+12,GDAX,BTC-USD,15674
1.51E+12,GDAX,BTC-USD,15610.54
1.51E+12,GDAX,BTC-USD,15592.99
1.51E+12,GDAX,BTC-USD,15592.96
1.51E+12,GDAX,BTC-USD,15589.17
1.51E+12,GDAX,BTC-USD,15592.99
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15520.67
1.51E+12,GDAX,BTC-USD,15520.67
1.51E+12,GDAX,BTC-USD,15520.67
1.51E+12,GDAX,BTC-USD,15520.66
1.51E+12,GDAX,BTC-USD,15520.67
1.51E+12,GDAX,BTC-USD,15520.66
1.51E+12,GDAX,BTC-USD,15517.12
1.51E+12,GDAX,BTC-USD,15517.33
1.51E+12,GDAX,BTC-USD,15503.51
1.51E+12,GDAX,BTC-USD,15503
1.51E+12,GDAX,BTC-USD,15536.76
1.51E+12,GDAX,BTC-USD,15550
1.51E+12,GDAX,BTC-USD,15550
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15550
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15550.01
1.51E+12,GDAX,BTC-USD,15552
1.51E+12,GDAX,BTC-USD,15552.99
1.51E+12,GDAX,BTC-USD,15553.76
1.51E+12,GDAX,BTC-USD,15550.34
1.51E+12,GDAX,BTC-USD,15550
1.51E+12,GDAX,BTC-USD,15510.67
1.51E+12,GDAX,BTC-USD,15559.83
1.51E+12,GDAX,BTC-USD,15559.98
1.51E+12,GDAX,BTC-USD,15570.6
1.51E+12,GDAX,BTC-USD,15560
1.51E+12,GDAX,BTC-USD,15589.17
1.51E+12,GDAX,BTC-USD,15604.16
1.51E+12,GDAX,BTC-USD,15604.21
1.51E+12,GDAX,BTC-USD,15624.98
1.51E+12,GDAX,BTC-USD,15630
1.51E+12,GDAX,BTC-USD,15645.32
1.51E+12,GDAX,BTC-USD,15649.8
1.51E+12,GDAX,BTC-USD,15665.46
1.51E+12,GDAX,BTC-USD,15665.46
1.51E+12,GDAX,BTC-USD,15666.96
1.51E+12,GDAX,BTC-USD,15666.96
1.51E+12,GDAX,BTC-USD,15666.96
1.51E+12,GDAX,BTC-USD,15666.96
1.51E+12,GDAX,BTC-USD,15666.95
1.51E+12,GDAX,BTC-USD,15666.96
1.51E+12,GDAX,BTC-USD,15667.07
1.51E+12,GDAX,BTC-USD,15666.99
1.51E+12,GDAX,BTC-USD,15654
1.51E+12,GDAX,BTC-USD,15674.99
1.51E+12,GDAX,BTC-USD,15692.99
1.51E+12,GDAX,BTC-USD,15655.06
1.51E+12,GDAX,BTC-USD,15692.99
1.51E+12,GDAX,BTC-USD,15693
1.51E+12,GDAX,BTC-USD,15693
1.51E+12,GDAX,BTC-USD,15692.99
1.51E+12,GDAX,BTC-USD,15693
1.51E+12,GDAX,BTC-USD,15692.99
1.51E+12,GDAX,BTC-USD,15693
1.51E+12,GDAX,BTC-USD,15692.99
1.51E+12,GDAX,BTC-USD,15692.95
1.51E+12,GDAX,BTC-USD,15654.51
1.51E+12,GDAX,BTC-USD,15654.51
1.51E+12,GDAX,BTC-USD,15654.51
1.51E+12,GDAX,BTC-USD,15654.51
1.51E+12,GDAX,BTC-USD,15654.51
1.51E+12,GDAX,BTC-USD,15654.5
1.51E+12,GDAX,BTC-USD,15654.51
1.51E+12,GDAX,BTC-USD,15654.51
1.51E+12,GDAX,BTC-USD,15654.38
1.51E+12,GDAX,BTC-USD,15654.51
1.51E+12,GDAX,BTC-USD,15615.01
1.51E+12,GDAX,BTC-USD,15614.94
1.51E+12,GDAX,BTC-USD,15600.98
1.51E+12,GDAX,BTC-USD,15615.02
1.51E+12,GDAX,BTC-USD,15615
1.51E+12,GDAX,BTC-USD,15654.53
1.51E+12,GDAX,BTC-USD,15654.53
1.51E+12,GDAX,BTC-USD,15654.53
1.51E+12,GDAX,BTC-USD,15654.54
1.51E+12,GDAX,BTC-USD,15684.46
1.51E+12,GDAX,BTC-USD,15721.87
1.51E+12,GDAX,BTC-USD,15760
1.51E+12,GDAX,BTC-USD,15760
1.51E+12,GDAX,BTC-USD,15749.99
1.51E+12,GDAX,BTC-USD,15750
1.51E+12,GDAX,BTC-USD,15750
1.51E+12,GDAX,BTC-USD,15736.85
1.51E+12,GDAX,BTC-USD,15736.28
1.51E+12,GDAX,BTC-USD,15736.28
1.51E+12,GDAX,BTC-USD,15733
1.51E+12,GDAX,BTC-USD,15690
1.51E+12,GDAX,BTC-USD,15680
1.51E+12,GDAX,BTC-USD,15677.09
1.51E+12,GDAX,BTC-USD,15677.09
1.51E+12,GDAX,BTC-USD,15677.09
1.51E+12,GDAX,BTC-USD,15674.99
1.51E+12,GDAX,BTC-USD,15675
1.51E+12,GDAX,BTC-USD,15660
1.51E+12,GDAX,BTC-USD,15638
1.51E+12,GDAX,BTC-USD,15638
1.51E+12,GDAX,BTC-USD,15599
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15597.99
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15598
1.51E+12,GDAX,BTC-USD,15597.46
1.51E+12,GDAX,BTC-USD,15597.46
1.51E+12,GDAX,BTC-USD,15597.46
1.51E+12,GDAX,BTC-USD,15597.46
1.51E+12,GDAX,BTC-USD,15597.99
1.51E+12,GDAX,BTC-USD,15597.99
1.51E+12,GDAX,BTC-USD,15597
1.51E+12,GDAX,BTC-USD,15596.99
1.51E+12,GDAX,BTC-USD,15597
1.51E+12,GDAX,BTC-USD,15597
1.51E+12,GDAX,BTC-USD,15597
1.51E+12,GDAX,BTC-USD,15597
1.51E+12,GDAX,BTC-USD,15597
1.51E+12,GDAX,BTC-USD,15597
1.51E+12,GDAX,BTC-USD,15597
1.51E+12,GDAX,BTC-USD,15578.31
1.51E+12,GDAX,BTC-USD,15570.22
1.51E+12,GDAX,BTC-USD,15570.2
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.1
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.1
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.1
1.51E+12,GDAX,BTC-USD,15570.1
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570
1.51E+12,GDAX,BTC-USD,15558.78
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570
1.51E+12,GDAX,BTC-USD,15569.96
1.51E+12,GDAX,BTC-USD,15566.47
1.51E+12,GDAX,BTC-USD,15570.1
1.51E+12,GDAX,BTC-USD,15560.46
1.51E+12,GDAX,BTC-USD,15564.43
1.51E+12,GDAX,BTC-USD,15564.48
1.51E+12,GDAX,BTC-USD,15570.11
1.51E+12,GDAX,BTC-USD,15570.1
1.51E+12,GDAX,BTC-USD,15570.1
1.51E+12,GDAX,BTC-USD,15572.1
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15575
1.51E+12,GDAX,BTC-USD,15578.31
1.51E+12,GDAX,BTC-USD,15578.32
1.51E+12,GDAX,BTC-USD,15578.32
1.51E+12,GDAX,BTC-USD,15578.32
1.51E+12,GDAX,BTC-USD,15578.32
1.51E+12,GDAX,BTC-USD,15578.32
1.51E+12,GDAX,BTC-USD,15578.32
1.51E+12,GDAX,BTC-USD,15578.33
1.51E+12,GDAX,BTC-USD,15578.34
1.51E+12,GDAX,BTC-USD,15578.44
1.51E+12,GDAX,BTC-USD,15577.58
1.51E+12,GDAX,BTC-USD,15578.71
1.51E+12,GDAX,BTC-USD,15577.06
1.51E+12,GDAX,BTC-USD,15577.58
1.51E+12,GDAX,BTC-USD,15579.58
1.51E+12,GDAX,BTC-USD,15579.89
1.51E+12,GDAX,BTC-USD,15579.89
1.51E+12,GDAX,BTC-USD,15579.89
1.51E+12,GDAX,BTC-USD,15560.01
1.51E+12,GDAX,BTC-USD,15548.95
1.51E+12,GDAX,BTC-USD,15538.92
1.51E+12,GDAX,BTC-USD,15549.75
1.51E+12,GDAX,BTC-USD,15528
1.51E+12,GDAX,BTC-USD,15550
1.51E+12,GDAX,BTC-USD,15534.3
1.51E+12,GDAX,BTC-USD,15575.01
1.51E+12,GDAX,BTC-USD,15579.91
1.51E+12,GDAX,BTC-USD,15579.9
1.51E+12,GDAX,BTC-USD,15579.9
1.51E+12,GDAX,BTC-USD,15579.9
1.51E+12,GDAX,BTC-USD,15580
1.51E+12,GDAX,BTC-USD,15579.99
1.51E+12,GDAX,BTC-USD,15580
1.51E+12,GDAX,BTC-USD,15580
1.51E+12,GDAX,BTC-USD,15580
1.51E+12,GDAX,BTC-USD,15580
1.51E+12,GDAX,BTC-USD,15580
1.51E+12,GDAX,BTC-USD,15579.99
1.51E+12,GDAX,BTC-USD,15573.9
1.51E+12,GDAX,BTC-USD,15572.21
1.51E+12,GDAX,BTC-USD,15555.42
1.51E+12,GDAX,BTC-USD,15552.13
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15599.99
1.51E+12,GDAX,BTC-USD,15600
1.51E+12,GDAX,BTC-USD,15576.55
1.51E+12,GDAX,BTC-USD,15594
1.51E+12,GDAX,BTC-USD,15500
1.51E+12,GDAX,BTC-USD,15500
1.51E+12,GDAX,BTC-USD,15476
1.51E+12,GDAX,BTC-USD,15450.68
1.51E+12,GDAX,BTC-USD,15446.5
1.51E+12,GDAX,BTC-USD,15439.99
1.51E+12,GDAX,BTC-USD,15440
1.51E+12,GDAX,BTC-USD,15440
1.51E+12,GDAX,BTC-USD,15440
1.51E+12,GDAX,BTC-USD,15423.99
1.51E+12,GDAX,BTC-USD,15431.79
1.51E+12,GDAX,BTC-USD,15440
1.51E+12,GDAX,BTC-USD,15440
1.51E+12,GDAX,BTC-USD,15440
1.51E+12,GDAX,BTC-USD,15439.99
1.51E+12,GDAX,BTC-USD,15425
1.51E+12,GDAX,BTC-USD,15417.04
1.51E+12,GDAX,BTC-USD,15399.98
1.51E+12,GDAX,BTC-USD,15399.99
1.51E+12,GDAX,BTC-USD,15399.99
1.51E+12,GDAX,BTC-USD,15399.99
1.51E+12,GDAX,BTC-USD,15399.99
1.51E+12,GDAX,BTC-USD,15399.98
1.51E+12,GDAX,BTC-USD,15399.99
1.51E+12,GDAX,BTC-USD,15399.99
1.51E+12,GDAX,BTC-USD,15374.86
1.51E+12,GDAX,BTC-USD,15374.86
1.51E+12,GDAX,BTC-USD,15373.27
1.51E+12,GDAX,BTC-USD,15374.86
1.51E+12,GDAX,BTC-USD,15353.72
1.51E+12,GDAX,BTC-USD,15374.85
1.51E+12,GDAX,BTC-USD,15374.96
1.51E+12,GDAX,BTC-USD,15383.14
1.51E+12,GDAX,BTC-USD,15362.21
1.51E+12,GDAX,BTC-USD,15383.88
1.51E+12,GDAX,BTC-USD,15400.01
1.51E+12,GDAX,BTC-USD,15400.01
1.51E+12,GDAX,BTC-USD,15400
1.51E+12,GDAX,BTC-USD,15400
1.51E+12,GDAX,BTC-USD,15400.02
1.51E+12,GDAX,BTC-USD,15408.6
1.51E+12,GDAX,BTC-USD,15424.99
1.51E+12,GDAX,BTC-USD,15424.99
1.51E+12,GDAX,BTC-USD,15425
